gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	entrez	ensgene	description	entrez_final
14399	11.822698386537251	-1.0732526183798403	0.49393597892435825	0.007635334925389573	0.024063360806964612	NA	14399	NA	NA	14399
14506	8.985719949974612	-2.1911662598900254	1.1714458339677902	0.007673266632860093	0.024160135399515614	NA	14506	NA	NA	14506
14604	18.571971495688942	-1.1487644676724922	0.5640943054161279	0.007678587281856248	0.024168362783794993	NA	14604	NA	NA	14604
11531	102.74505974662173	-1.144500871721071	0.7459439284726236	0.00768126438226155	0.024169709114092105	NA	11531	NA	NA	11531
17022	5.951047921509747	-1.398871718035059	0.7044538710644618	0.0077569406670693385	0.0243717084050984	NA	17022	NA	NA	17022
15522	3.3069913174508168	-2.326034810416057	1.4645404992130893	0.00776735562127881	0.024392529892804087	NA	15522	NA	NA	15522
12480	95.62621905927733	-1.136412925334541	0.5385760353126884	0.007850394995149418	0.024617553496713313	NA	12480	NA	NA	12480
13932	29.80612310930928	-1.1739899973382057	0.6207676407292154	0.007884082186578389	0.024711245519890807	NA	13932	NA	NA	13932
12612	48.6351143375795	-1.0344268296383152	0.45365812747810536	0.007886188366112688	0.02471299740848121	NA	12612	NA	NA	12612
20567	2.4924634015746285	-2.1925769524341643	2.053351727866942	0.00792638329126087	0.02480787153927755	NA	20567	NA	NA	20567
20540	3.7192722378605967	-2.1268697042489833	1.2847233130551008	0.0079404774695094	0.024847987141682334	NA	20540	NA	NA	20540
17469	8.298818596984958	-3.462376419670165	2.0039883556518667	0.007948243021878854	0.02485379089902174	NA	17469	NA	NA	17469
18288	5.2738137955984845	-1.8856550053204915	1.1953426123997712	0.008065288664474021	0.025161683664528523	NA	18288	NA	NA	18288
11947	34.74817977128754	-1.0753426896568263	0.4796173378284504	0.0081935306913986	0.02548888963767619	NA	11947	NA	NA	11947
15868	7.1130340113542205	-1.7550296892020203	1.078539919276132	0.00823586836690739	0.025595374367356233	NA	15868	NA	NA	15868
20546	2.9196479837062306	-2.3029247265841186	1.3354524285207154	0.008289578457771403	0.025749957919663093	NA	20546	NA	NA	20546
19784	5.1269107803067335	-1.8171645752272394	1.133532235899767	0.008306253064514529	0.02578940505560262	NA	19784	NA	NA	19784
16031	11.198086189274434	-1.3395116668266858	0.7266474006033083	0.008396576009559094	0.02601588373221295	NA	16031	NA	NA	16031
20609	3.7106311533136545	-1.8413867578193446	1.0505345743768724	0.008417415803753039	0.026072151672264506	NA	20609	NA	NA	20609
14799	25.828728144231672	-1.0700200267344258	0.5010504263257431	0.00842797776219168	0.026100712162637218	NA	14799	NA	NA	14799
12424	65.08230558787582	-1.0050547134100911	0.5034716270533627	0.008460670529127474	0.026181127232843025	NA	12424	NA	NA	12424
17168	7.8723501564058855	-1.332927011894317	0.6842493737669719	0.00846516948426113	0.026190884472687734	NA	17168	NA	NA	17168
18588	2.9128324608546556	-2.2620709179532796	1.4458776159463769	0.008475167721269092	0.026213483633759978	NA	18588	NA	NA	18588
19509	5.514693281362576	-1.7673752352545862	1.0769996727785929	0.008492292715535196	0.02625810431157141	NA	19509	NA	NA	19509
14135	22.869071576708535	-1.2437018775623125	1.0803906051245704	0.008494738962569378	0.02626149562360011	NA	14135	NA	NA	14135
16439	10.53658583247278	-1.4661770149098088	1.233814813501199	0.008501199248585695	0.026277293293635037	NA	16439	NA	NA	16439
15502	9.067423978856922	-1.3974900139607636	1.2937673416894753	0.008588574397472052	0.026509476026836416	NA	15502	NA	NA	15502
17852	4.484801398389514	-1.687489779101629	0.9563376806743439	0.00862120807182747	0.026597547603968673	NA	17852	NA	NA	17852
9642	90.53385470932561	-1.2517555688921427	0.686668869520538	0.008647067858199258	0.026656199522955133	NA	9642	NA	NA	9642
19171	5.327412739001444	-1.6706361370645668	0.9482817624167437	0.008673071635625923	0.02672789344432559	NA	19171	NA	NA	19171
13795	36.48222825421462	-1.2934264976559267	0.6152253636685756	0.008680998432988342	0.026748085893664682	NA	13795	NA	NA	13795
15838	11.22415828172261	-1.2251916349007952	0.6371387145769485	0.00875771415359468	0.02694180764197061	NA	15838	NA	NA	15838
11240	141.56513530486856	-1.1181443152624801	0.5417772751198486	0.008780865766005206	0.026995960295770508	PADI2	11240	ENSG00000117115	peptidyl arginine deiminase 2	11240
16871	7.550361059648646	-1.591604031549807	0.9323527948845931	0.008783968062017119	0.02700089032180827	NA	16871	NA	NA	16871
19267	4.223274419507307	-1.92781641507004	1.1950277880679636	0.00882509219443894	0.027101959791064577	NA	19267	NA	NA	19267
17930	9.503254289547941	-1.5846445158141023	0.9333109134801851	0.008884913489426069	0.027255564536210704	NA	17930	NA	NA	17930
14364	35.67228660609801	-1.0878252243489888	0.49550528127776317	0.008995944181779814	0.027561408961211738	NA	14364	NA	NA	14364
15344	19.758963477222366	-1.3162185087673237	0.7748119469916772	0.009032536279135497	0.027660454528443103	NA	15344	NA	NA	15344
13342	17.690754931658635	-1.3799041134950503	0.7528084143573823	0.009100967473108146	0.027839347374120974	NA	13342	NA	NA	13342
13460	46.217828001633364	-1.0090601503618912	0.508629284798868	0.009114900348364523	0.02787758536531856	NA	13460	NA	NA	13460
15319	15.644224487632863	-1.1322557489288105	0.5488871675769537	0.009156962862113807	0.02798424218900703	NA	15319	NA	NA	15319
17532	4.440127131327448	-2.199477206904768	1.526642639239354	0.009177041683441278	0.028036798775737944	NA	17532	NA	NA	17532
16407	10.401963726626411	-1.3289468070193493	0.6992158806599489	0.009190348141918868	0.028073044292871305	NA	16407	NA	NA	16407
21448	3.6791025174827823	-1.944838121302346	1.3529016562363412	0.009194721373769102	0.028077588679573277	NA	21448	NA	NA	21448
17668	7.516534289420397	-1.273232515295836	0.6480001301202731	0.009203776243579799	0.02809262559527451	NA	17668	NA	NA	17668
15677	13.768814415600872	-1.2221333231806197	0.6175731397758748	0.009255850928413552	0.02821555684803511	NA	15677	NA	NA	15677
17864	4.487813236890629	-1.7679754799864895	1.043240229517503	0.00931656126702072	0.028382842645192585	NA	17864	NA	NA	17864
14518	2.8165653296891437	-2.1980929779465965	1.3429175035920558	0.009324752331351771	0.028394461761920956	NA	14518	NA	NA	14518
15840	10.842833708680914	-1.2622857978129827	1.3021558170473861	0.009356453430927	0.02847419361067501	NA	15840	NA	NA	15840
13266	28.913309082134433	-1.1424072133727095	0.5709921451334242	0.00937537306322968	0.028512913765199686	NA	13266	NA	NA	13266
19152	5.057160212761862	-1.5249502067374014	0.8476681929838068	0.009381004767643433	0.02852112697752052	NA	19152	NA	NA	19152
19595	5.514861260508748	-1.4681327932825767	2.18119835991073	0.009413101877333461	0.028609772861906368	NA	19595	NA	NA	19595
12004	91.8050237990586	-1.0669734201224923	0.4869280767422504	0.009446931656201944	0.028699147199710586	NA	12004	NA	NA	12004
16293	11.204424259344336	-1.7908073534719566	0.9599967942187035	0.009496418056854401	0.028822487804810278	NA	16293	NA	NA	16293
16779	9.434818801010298	-1.4784567176591112	0.8956258912401315	0.009500106447840275	0.028825070152365254	NA	16779	NA	NA	16779
11742	102.7544968348443	-1.1493242687485383	0.7931139401453178	0.009520281769026145	0.0288724019802116	NA	11742	NA	NA	11742
19011	6.550183780983555	-1.5767248038560773	0.9325863381276963	0.00952591384547609	0.02888498120081181	NA	19011	NA	NA	19011
15082	15.100345812650536	-1.5274465803747732	0.948450093870252	0.009560860431944785	0.02896838001962906	NA	15082	NA	NA	15082
12144	17.785158528889657	-1.4068727800558687	0.7017351981064164	0.009575946755844581	0.029000544633596543	NA	12144	NA	NA	12144
16183	12.711561626169527	-1.0238279505883237	0.48108872328610797	0.009587774595032156	0.029022815584682032	NA	16183	NA	NA	16183
13405	4.600986020980839	-1.5790860961643454	0.8895396145241101	0.009646840547291568	0.029160789669282573	NA	13405	NA	NA	13405
14539	33.0560404312852	-1.0498662706028756	0.47977079806071066	0.009668003356019712	0.029211149404052103	NA	14539	NA	NA	14539
9332	8.23953605768446	-1.2873982089150906	0.6733601738553928	0.00968024940923311	0.02922999747914438	CD163	9332	ENSG00000177575	CD163 molecule	9332
17029	5.692463496409183	-1.3550468078116147	0.7128065080218702	0.009709651183630633	0.029291508554431214	NA	17029	NA	NA	17029
16474	15.398619285904765	-1.5812975441436519	0.8292176493387088	0.009720610291282067	0.02931548068784136	NA	16474	NA	NA	16474
21287	2.6157979245054506	-2.114513372731565	1.47096280865095	0.009728250704192715	0.02933397690646025	NA	21287	NA	NA	21287
13470	27.435087863699383	-1.2414019652584098	0.6731722535669822	0.009763645379779367	0.029422468680069102	NA	13470	NA	NA	13470
13297	36.18644450308891	-1.1635669688907941	0.7078361160280677	0.009810116109557104	0.029548780313897353	NA	13297	NA	NA	13297
15723	12.205828605195325	-1.4054398675960977	0.817877909081418	0.009837764371321455	0.029622889127384627	NA	15723	NA	NA	15723
16661	10.509479799151734	-1.4302693278355494	0.7922469128692173	0.009883545060224118	0.02973773506756672	NA	16661	NA	NA	16661
11399	98.68926491681545	-1.1739228606859282	0.6603935426104708	0.009914610098489565	0.029800142917482425	NA	11399	NA	NA	11399
16484	10.347265267443987	-1.3501936374926498	0.7545107976813539	0.009952306783604469	0.02989840109844498	NA	16484	NA	NA	16484
16503	2.8556638009709676	-2.1289275366564757	1.5826250625454819	0.010009868607272447	0.030052657580640036	NA	16503	NA	NA	16503
16970	7.712547781004231	-1.5775067281561608	0.9570311327685052	0.01001886801595275	0.03007051055805929	NA	16970	NA	NA	16970
18363	6.31332675447936	-1.3867725032110867	0.7508043208628099	0.010030178692385207	0.03009517538274877	NA	18363	NA	NA	18363
15930	10.759237312656754	-1.2072304630999824	0.6196616244820002	0.010039015859200503	0.030115177071918336	NA	15930	NA	NA	15930
19935	3.3405610624156186	-2.5397025618898974	2.6908843863897913	0.010058384390497716	0.030161204718563334	NA	19935	NA	NA	19935
14434	11.767736748001944	-1.351373193163588	0.8511730566185635	0.010123192795271472	0.03030883922904279	NA	14434	NA	NA	14434
13420	24.809418765535547	-1.0930095100454713	0.5392530601216787	0.010131211032886544	0.030328179958622522	NA	13420	NA	NA	13420
19653	3.9234606887168293	-1.861309185826004	1.1959153707153787	0.010147371751408008	0.03036721538584518	NA	19653	NA	NA	19653
17621	7.682979446656784	-1.6879124688593743	1.1036634719080496	0.010197634122371872	0.030494185257449142	NA	17621	NA	NA	17621
12965	33.63193736799847	-1.0318219663427806	0.49695325529291495	0.01028786283666339	0.03073094377042306	NA	12965	NA	NA	12965
14435	5.242296176611158	-1.686714148316111	1.3634936850734094	0.010314852202363186	0.030797382434825094	NA	14435	NA	NA	14435
18976	3.9803689853591626	-1.6613820147350806	1.0109286722297877	0.010413187555052212	0.031039837135099998	NA	18976	NA	NA	18976
18882	2.8068797907692336	-2.1182203408580986	1.5414604700255323	0.010473222445266491	0.03118888783585787	NA	18882	NA	NA	18882
13523	7.644281460011739	-1.4460937507027476	1.1687949351874378	0.010505710345249232	0.0312617169768953	NA	13523	NA	NA	13523
20491	4.399202468242246	-1.7651808442697674	1.7830244703637506	0.010561939048431163	0.031395432384530145	NA	20491	NA	NA	20491
17486	8.004546363774569	-1.156534736502629	1.404840039260266	0.01059718314457658	0.031480961864845794	NA	17486	NA	NA	17486
18657	4.1183432985766535	-1.8060273692091247	1.2277037010991867	0.010599645756781347	0.03148347162282079	NA	18657	NA	NA	18657
19517	5.258130423619461	-1.5250342009436981	0.9333212814844809	0.010605970475788724	0.031497450241007835	NA	19517	NA	NA	19517
22110	2.1100182399209393	-2.1688544411123027	1.9320732796822935	0.01068731555609668	0.031700327394786995	NA	22110	NA	NA	22110
22285	2.7545198718597166	-2.078443433499638	1.4103758672926676	0.01073262254728723	0.031820165660078725	NA	22285	NA	NA	22285
12387	7.536893479609199	-2.2290848235618066	1.3281909158566547	0.010739377278309361	0.03183296920936663	NA	12387	NA	NA	12387
16044	18.16801972314757	-1.3329998229612574	0.7032565936996483	0.01074021251881719	0.03183296920936663	NA	16044	NA	NA	16044
14550	29.817426699548484	-1.0031632609635528	0.4821869894819052	0.010790680932663922	0.03195136732109928	NA	14550	NA	NA	14550
12850	20.57031106707831	-1.2473481137717601	0.821642456452698	0.010835093397203663	0.03204585905820372	NA	12850	NA	NA	12850
14292	12.82189817514259	-1.1067939619340805	0.5555385782291473	0.010848702284649613	0.032081233119824665	NA	14292	NA	NA	14292
17167	5.159438541504105	-1.8664912105492975	1.4120666861787434	0.010907688709505902	0.03222596508107805	NA	17167	NA	NA	17167
20078	3.3640462650684224	-1.8654687325804842	1.6625325637848742	0.010962629256703087	0.03235912755417849	NA	20078	NA	NA	20078
11574	34.58742388057678	-1.0872120961510314	0.55794902361409	0.010986515580612437	0.03240505906551965	NA	11574	NA	NA	11574
14177	14.958198648693882	-1.096043385520043	0.5802804242480548	0.011081320219164418	0.03265004886981964	NA	14177	NA	NA	14177
18295	6.193937339131813	-1.3251520032036714	0.7197849503959671	0.011161156202407863	0.032855431985336477	NA	18295	NA	NA	18295
16317	10.943383605513132	-1.211418887068802	0.6491763578077951	0.011183159976534357	0.03291053807190247	NA	16317	NA	NA	16317
17188	6.361676162376173	-1.3249038202014947	0.7330611204164944	0.011255205598977022	0.03309224296142798	NA	17188	NA	NA	17188
17081	4.723279670492973	-1.4918306847910434	0.8638263186693158	0.011281793331247535	0.03315023479619685	NA	17081	NA	NA	17081
17575	9.476153697911853	-1.1786681651449378	0.6358864861092565	0.011303019508934318	0.033192706000206844	NA	17575	NA	NA	17575
17409	7.056170365877759	-2.4839859046080304	1.5232009699932763	0.011343181202401863	0.03328553217429775	NA	17409	NA	NA	17409
17344	6.662903830812459	-1.446853254942554	1.0908163619135263	0.011378778359795597	0.033384954871096356	NA	17344	NA	NA	17344
15016	13.265863928221577	-1.302088565653346	0.8258909834107145	0.01146772580412152	0.033605392542389534	NA	15016	NA	NA	15016
12632	50.02562700564077	-1.0719897106864371	0.51030165997493	0.01162324343218752	0.034004801628653235	NA	12632	NA	NA	12632
18145	5.815973393931644	-1.4816487235918891	1.0551912112426491	0.011687915851681455	0.03415806132896423	NA	18145	NA	NA	18145
17175	6.173495168798259	-1.567738183011324	0.9813556095905738	0.011711117952795249	0.034215593226144474	NA	17175	NA	NA	17175
18851	6.45317000869711	-3.661112536335187	2.6036014040172897	0.01173377413360556	0.0342714960849614	NA	18851	NA	NA	18851
14804	15.892198381237337	-1.1412816271249582	0.6051783858527436	0.011741714603887496	0.03428954200273928	NA	14804	NA	NA	14804
13535	16.03795386183957	-1.0175934444688395	0.5185853871135985	0.01177195182973299	0.03435206995927931	NA	13535	NA	NA	13535
17304	10.03436024439331	-1.1454249637367748	0.5964850094811098	0.011866055891510014	0.03455931064122664	NA	17304	NA	NA	17304
15177	18.442806197082263	-1.1772974926064559	0.676360046579147	0.011903003265467556	0.034640067440913594	NA	15177	NA	NA	15177
13617	19.24307722694911	-1.114929373579782	0.5791422956845226	0.011919627217529241	0.034658926661008546	NA	13617	NA	NA	13617
16130	6.4796621698546915	-1.2458254111187685	0.6694912548974131	0.011954558627108678	0.034733900484049264	NA	16130	NA	NA	16130
17313	9.817240325950245	-1.059384146701348	1.4496477268394208	0.011975128997435929	0.034788473715345665	NA	17313	NA	NA	17313
15647	5.217938037654576	-1.6791219487746851	1.539872828431484	0.01201310108057931	0.03488316325412623	NA	15647	NA	NA	15647
14868	24.542603051298883	-1.1415927992577366	0.5600664182352367	0.012147511380420934	0.03520517036103824	NA	14868	NA	NA	14868
14161	10.813811464927698	-1.2088230181969823	0.7329569786582587	0.012280218912406249	0.03552628813056905	NA	14161	NA	NA	14161
12783	41.75278768485061	-1.107616186806802	0.6143186327559549	0.012284055532932943	0.03553156090929274	NA	12783	NA	NA	12783
19373	4.379249251317138	-1.5027036650732026	0.9118288594615941	0.012323879550987639	0.0355996764051908	NA	19373	NA	NA	19373
17615	2.2796656539879607	-2.2485062039035255	1.9760320443460833	0.012358216112019862	0.03568826884641913	NA	17615	NA	NA	17615
13718	27.88650837318373	-1.1561611807549126	0.7071194679711846	0.01237283277112117	0.035719878142529166	NA	13718	NA	NA	13718
12817	47.26705157580414	-1.0093755575084868	0.5414643214864597	0.012492546245742586	0.036003451120325394	NA	12817	NA	NA	12817
18278	8.05791954609501	-2.358034159616568	1.4981887650262877	0.01249510862066069	0.036003451120325394	NA	18278	NA	NA	18278
18192	4.239411187081539	-1.5792250078542083	1.0916321078140845	0.012519591717914887	0.03606331770608964	NA	18192	NA	NA	18192
17626	7.820165459555835	-1.3352305595136102	0.8229046163165463	0.012557100475258398	0.036155308825122606	NA	17626	NA	NA	17626
17651	7.988894061498689	-1.8327476110427836	1.087567094524035	0.012564682241613216	0.03617178714556728	NA	17651	NA	NA	17651
18554	2.8867372599157846	-1.9890098820809035	1.7382473161738157	0.012699835133359382	0.03649069711063147	NA	18554	NA	NA	18554
12641	19.006544718572417	-1.4075846134925827	0.7575543948865253	0.01286149687241801	0.036868108798663556	NA	12641	NA	NA	12641
18437	3.754039612340165	-1.7028606101553208	1.3499551413450903	0.012889619356688945	0.03692696633306692	NA	18437	NA	NA	18437
19388	3.1193871277153775	-2.1637656454133083	3.095158952207177	0.012943712693974287	0.03704921205139485	NA	19388	NA	NA	19388
